Random Seed = 21
22 90 19 56
Reading cmse2.txt
Reading in 50x50 array
Done with Generation 189 with best=5359 fitness=284
Done with Generation 190 with best=5359 fitness=284
Done with Generation 191 with best=5359 fitness=284
Done with Generation 192 with best=5359 fitness=284
Done with Generation 193 with best=5359 fitness=284
Done with Generation 194 with best=5359 fitness=284
Done with Generation 195 with best=5359 fitness=284
Done with Generation 196 with best=5359 fitness=284
Done with Generation 197 with best=5359 fitness=284
Done with Generation 198 with best=5359 fitness=284
Done with Generation 199 with best=5359 fitness=284
Done with Generation 200 with best=5359 fitness=284
Done with Generation 201 with best=5359 fitness=284
Done with Generation 202 with best=5359 fitness=284
Done with Generation 203 with best=5359 fitness=284
Done with Generation 204 with best=5359 fitness=284
Done with Generation 205 with best=5359 fitness=284
Done with Generation 206 with best=5359 fitness=284
Done with Generation 207 with best=5359 fitness=284
Done with Generation 208 with best=5359 fitness=284
Done with Generation 209 with best=5359 fitness=284
Done with Generation 210 with best=5359 fitness=284
Done with Generation 211 with best=5359 fitness=284
Done with Generation 212 with best=5359 fitness=284
Done with Generation 213 with best=5359 fitness=284
Done with Generation 214 with best=5359 fitness=284
Done with Generation 215 with best=5359 fitness=284
Done with Generation 216 with best=5359 fitness=284
Done with Generation 217 with best=5359 fitness=284
Done with Generation 218 with best=5359 fitness=284
Done with Generation 219 with best=5359 fitness=284
Done with Generation 220 with best=5359 fitness=284
Done with Generation 221 with best=5359 fitness=284
Done with Generation 222 with best=5359 fitness=284
Done with Generation 223 with best=5359 fitness=284
Done with Generation 224 with best=5359 fitness=284
Done with Generation 225 with best=5359 fitness=284
Done with Generation 226 with best=5359 fitness=284
Done with Generation 227 with best=5359 fitness=284
Done with Generation 228 with best=5359 fitness=284
Done with Generation 229 with best=5359 fitness=284
Done with Generation 230 with best=5359 fitness=284
Done with Generation 231 with best=5359 fitness=284
Done with Generation 232 with best=5359 fitness=284
Done with Generation 233 with best=5359 fitness=284
Done with Generation 234 with best=5359 fitness=284
Done with Generation 235 with best=5359 fitness=284
Done with Generation 236 with best=5359 fitness=284
Done with Generation 237 with best=5359 fitness=284
Done with Generation 238 with best=5359 fitness=284
Done with Generation 239 with best=5359 fitness=284
Done with Generation 240 with best=5359 fitness=284
Done with Generation 241 with best=5359 fitness=284
Done with Generation 242 with best=5359 fitness=284
Done with Generation 243 with best=5359 fitness=284
Done with Generation 244 with best=5359 fitness=284
Done with Generation 245 with best=5359 fitness=284
Done with Generation 246 with best=5359 fitness=284
Done with Generation 247 with best=5359 fitness=284
Done with Generation 248 with best=5359 fitness=284
Done with Generation 249 with best=5359 fitness=284
Done with Generation 250 with best=5359 fitness=284
Done with Generation 251 with best=5359 fitness=284
Done with Generation 252 with best=5359 fitness=284
Done with Generation 253 with best=5359 fitness=284
Done with Generation 254 with best=5359 fitness=284
Done with Generation 255 with best=5359 fitness=284
Done with Generation 256 with best=5359 fitness=284
Done with Generation 257 with best=5359 fitness=284
Done with Generation 258 with best=5359 fitness=284
Done with Generation 259 with best=5359 fitness=284
Done with Generation 260 with best=5359 fitness=284
Done with Generation 261 with best=5359 fitness=284
Done with Generation 262 with best=5359 fitness=284
Done with Generation 263 with best=5359 fitness=284
Done with Generation 264 with best=5359 fitness=284
Done with Generation 265 with best=5359 fitness=284
Done with Generation 266 with best=5359 fitness=284
Done with Generation 267 with best=5359 fitness=284
Done with Generation 268 with best=5359 fitness=284
Done with Generation 269 with best=5359 fitness=284
Done with Generation 270 with best=5359 fitness=284
Done with Generation 271 with best=5359 fitness=284
Done with Generation 272 with best=5359 fitness=284
Done with Generation 273 with best=5359 fitness=284
Done with Generation 274 with best=5359 fitness=284
Done with Generation 275 with best=5359 fitness=284
Done with Generation 276 with best=5359 fitness=284
Done with Generation 277 with best=5359 fitness=284
Done with Generation 278 with best=5359 fitness=284
Done with Generation 279 with best=5359 fitness=284
Done with Generation 280 with best=5359 fitness=284
Done with Generation 281 with best=5359 fitness=284
Done with Generation 282 with best=5359 fitness=284
Done with Generation 283 with best=5359 fitness=284
Done with Generation 284 with best=5359 fitness=284
Done with Generation 285 with best=5359 fitness=284
Done with Generation 286 with best=5359 fitness=284
Done with Generation 287 with best=5359 fitness=284
Done with Generation 288 with best=5359 fitness=284
Done with Generation 289 with best=5359 fitness=284
Done with Generation 290 with best=5359 fitness=284
Done with Generation 291 with best=5359 fitness=284
Done with Generation 292 with best=5359 fitness=284
Done with Generation 293 with best=5359 fitness=284
Done with Generation 294 with best=5359 fitness=284
Done with Generation 295 with best=5359 fitness=284
Done with Generation 296 with best=5359 fitness=284
Done with Generation 297 with best=5359 fitness=284
Done with Generation 298 with best=5359 fitness=284
Done with Generation 299 with best=5359 fitness=284
Done with Generation 300 with best=5359 fitness=284
Done with Generation 301 with best=5359 fitness=284
Done with Generation 302 with best=5359 fitness=284
Done with Generation 303 with best=5359 fitness=284
Done with Generation 304 with best=5359 fitness=284
Done with Generation 305 with best=5359 fitness=284
Done with Generation 306 with best=5359 fitness=284
Done with Generation 307 with best=5359 fitness=284
Done with Generation 308 with best=5359 fitness=284
Done with Generation 309 with best=5359 fitness=284
Done with Generation 310 with best=5359 fitness=284
Done with Generation 311 with best=5359 fitness=284
Done with Generation 312 with best=5359 fitness=284
Done with Generation 313 with best=5359 fitness=284
Done with Generation 314 with best=5359 fitness=284
Done with Generation 315 with best=5359 fitn
